codigo_mesa	id_eleccion	id_ubigeo	nombre_local_votacion	codigo_local_votacion	id_ambito_geografico	electores_habiles	votos_emitidos	votos_validos	total_asistentes	participacion_ciudadana	codigo_estado_acta	descripcion_estado_acta
000289	10	010205	IEP 16194	7805	1	299	0	0	0	0.0	P	Pendiente
000290	10	010205	IEP 16194	7805	1	299	0	0	0	0.0	P	Pendiente
000291	10	010205	IEP 16194	7805	1	299	0	0	0	0.0	P	Pendiente
000293	10	010205	IEP 16194	7805	1	299	0	0	0	0.0	P	Pendiente
000294	10	010205	IEP 16194	7805	1	299	0	0	0	0.0	P	Pendiente
000292	10	010205	IEP 16194	7805	1	299	0	0	0	0.0	P	Pendiente
000295	10	010205	IEP 16194	7805	1	299	0	0	0	0.0	P	Pendiente
000297	10	010206	IEP 16318	0047	1	299	0	0	0	0.0	P	Pendiente
000296	10	010205	IEP 16194	7805	1	299	0	0	0	0.0	P	Pendiente
000298	10	010206	IEP 16318	0047	1	299	0	0	0	0.0	P	Pendiente
000299	10	010206	IEP 16318	0047	1	299	0	0	0	0.0	P	Pendiente
000300	10	010206	IEP 16318	0047	1	299	0	0	0	0.0	P	Pendiente
000301	10	010206	IEP 16318	0047	1	299	0	0	0	0.0	P	Pendiente
000302	10	010206	IEP 16318	0047	1	299	0	0	0	0.0	P	Pendiente
000304	10	010206	IEP 16318	0047	1	299	0	0	0	0.0	P	Pendiente
000303	10	010206	IEP 16318	0047	1	299	0	0	0	0.0	P	Pendiente
000305	10	010206	IEP 16318	0047	1	299	0	0	0	0.0	P	Pendiente
000306	10	010206	IEP 16318	0047	1	299	0	0	0	0.0	P	Pendiente
000307	10	010206	IEP 16318	0047	1	299	0	0	0	0.0	P	Pendiente
000308	10	010206	IEP 16318	0047	1	299	0	0	0	0.0	P	Pendiente
000309	10	010206	IEP 16318	0047	1	299	0	0	0	0.0	P	Pendiente
000311	10	010206	IEP 16318	0047	1	299	0	0	0	0.0	P	Pendiente
000310	10	010206	IEP 16318	0047	1	299	0	0	0	0.0	P	Pendiente
000312	10	010206	IEP 16318	0047	1	299	0	0	0	0.0	P	Pendiente
000314	10	010206	IE TECNICO INDUSTRIAL TUPAC AMARU	0048	1	296	0	0	0	0.0	P	Pendiente
000313	10	010206	IE TECNICO INDUSTRIAL TUPAC AMARU	0048	1	296	0	0	0	0.0	P	Pendiente
000315	10	010206	IE TECNICO INDUSTRIAL TUPAC AMARU	0048	1	297	0	0	0	0.0	P	Pendiente
000316	10	010206	IE TECNICO INDUSTRIAL TUPAC AMARU	0048	1	297	0	0	0	0.0	P	Pendiente
000317	10	010206	IE TECNICO INDUSTRIAL TUPAC AMARU	0048	1	297	0	0	0	0.0	P	Pendiente
000318	10	010206	IE TECNICO INDUSTRIAL TUPAC AMARU	0048	1	297	0	0	0	0.0	P	Pendiente
000319	10	010206	IE TECNICO INDUSTRIAL TUPAC AMARU	0048	1	297	0	0	0	0.0	P	Pendiente
000320	10	010206	IE TECNICO INDUSTRIAL TUPAC AMARU	0048	1	296	0	0	0	0.0	P	Pendiente
000323	10	010206	IE TECNICO INDUSTRIAL TUPAC AMARU	0048	1	296	0	0	0	0.0	P	Pendiente
000324	10	010206	IE TECNICO INDUSTRIAL TUPAC AMARU	0048	1	296	0	0	0	0.0	P	Pendiente
000321	10	010206	IE TECNICO INDUSTRIAL TUPAC AMARU	0048	1	296	0	0	0	0.0	P	Pendiente
000322	10	010206	IE TECNICO INDUSTRIAL TUPAC AMARU	0048	1	296	0	0	0	0.0	P	Pendiente
000325	10	010206	IE TECNICO INDUSTRIAL TUPAC AMARU	0048	1	296	0	0	0	0.0	P	Pendiente
000326	10	010206	IE TECNICO INDUSTRIAL TUPAC AMARU	0048	1	296	0	0	0	0.0	P	Pendiente
000327	10	010206	IE TECNICO INDUSTRIAL TUPAC AMARU	0048	1	296	0	0	0	0.0	P	Pendiente
000329	10	010206	IE TECNICO INDUSTRIAL TUPAC AMARU	0048	1	296	0	0	0	0.0	P	Pendiente
000328	10	010206	IE TECNICO INDUSTRIAL TUPAC AMARU	0048	1	296	0	0	0	0.0	P	Pendiente
000333	10	010206	IE TECNICO INDUSTRIAL TUPAC AMARU	0048	1	296	0	0	0	0.0	P	Pendiente
000332	10	010206	IE TECNICO INDUSTRIAL TUPAC AMARU	0048	1	296	0	0	0	0.0	P	Pendiente
000334	10	010206	IE TECNICO INDUSTRIAL TUPAC AMARU	0048	1	296	0	0	0	0.0	P	Pendiente
000331	10	010206	IE TECNICO INDUSTRIAL TUPAC AMARU	0048	1	296	0	0	0	0.0	P	Pendiente
000330	10	010206	IE TECNICO INDUSTRIAL TUPAC AMARU	0048	1	296	0	0	0	0.0	P	Pendiente
000335	10	010206	IESTP TSAMAJAIN	0050	1	299	0	0	0	0.0	P	Pendiente
000337	10	010206	IESTP TSAMAJAIN	0050	1	299	0	0	0	0.0	P	Pendiente
000336	10	010206	IESTP TSAMAJAIN	0050	1	299	0	0	0	0.0	P	Pendiente
000339	10	010206	IE 16354 SHUSHUNG	53128	1	299	0	0	0	0.0	P	Pendiente
000340	10	010206	IE 16354 SHUSHUNG	53128	1	299	0	0	0	0.0	P	Pendiente
000338	10	010206	IESTP TSAMAJAIN	0050	1	299	0	0	0	0.0	P	Pendiente
000341	10	010206	IE 16354 SHUSHUNG	53128	1	299	0	0	0	0.0	P	Pendiente
000342	10	010206	IE 16354 SHUSHUNG	53128	1	299	0	0	0	0.0	P	Pendiente
000343	10	010206	IE 16354 SHUSHUNG	53128	1	299	0	0	0	0.0	P	Pendiente
000345	10	010206	IE 16354 SHUSHUNG	53128	1	299	0	0	0	0.0	P	Pendiente
000344	10	010206	IE 16354 SHUSHUNG	53128	1	299	0	0	0	0.0	P	Pendiente
000346	10	010206	IE 16354 SHUSHUNG	53128	1	299	0	0	0	0.0	P	Pendiente
000347	10	010206	IE JUAN VELASCO ALVARADO	53129	1	299	0	0	0	0.0	P	Pendiente
000348	10	010206	IE JUAN VELASCO ALVARADO	53129	1	299	0	0	0	0.0	P	Pendiente
000350	10	010206	IE JUAN VELASCO ALVARADO	53129	1	299	0	0	0	0.0	P	Pendiente
000349	10	010206	IE JUAN VELASCO ALVARADO	53129	1	299	0	0	0	0.0	P	Pendiente
000351	10	010206	IE JUAN VELASCO ALVARADO	53129	1	299	0	0	0	0.0	P	Pendiente
000352	10	010206	IE JUAN VELASCO ALVARADO	53129	1	299	0	0	0	0.0	P	Pendiente
000353	10	010206	IE JUAN VELASCO ALVARADO	53129	1	299	0	0	0	0.0	P	Pendiente
000354	10	010206	IE JUAN VELASCO ALVARADO	53129	1	299	0	0	0	0.0	P	Pendiente
000355	10	010206	IE JUAN VELASCO ALVARADO	53129	1	299	0	0	0	0.0	P	Pendiente
000356	10	010206	IE JUAN VELASCO ALVARADO	53129	1	299	0	0	0	0.0	P	Pendiente
000357	10	010206	IE SHUSHUNGA	53130	1	299	0	0	0	0.0	P	Pendiente
000358	10	010206	IE SHUSHUNGA	53130	1	299	0	0	0	0.0	P	Pendiente
000359	10	010206	IE SHUSHUNGA	53130	1	299	0	0	0	0.0	P	Pendiente
000360	10	010206	IE SHUSHUNGA	53130	1	299	0	0	0	0.0	P	Pendiente
000361	10	010206	IE SHUSHUNGA	53130	1	299	0	0	0	0.0	P	Pendiente
000362	10	010206	IE SHUSHUNGA	53130	1	299	0	0	0	0.0	P	Pendiente
000363	10	010206	IE SHUSHUNGA	53130	1	299	0	0	0	0.0	P	Pendiente
000364	10	010206	IE SHUSHUNGA	53130	1	299	0	0	0	0.0	P	Pendiente
000366	10	010206	IE SHUSHUNGA	53130	1	299	0	0	0	0.0	P	Pendiente
000365	10	010206	IE SHUSHUNGA	53130	1	299	0	0	0	0.0	P	Pendiente
000368	10	010301	IE 18079	0051	1	298	0	0	0	0.0	P	Pendiente
000367	10	010301	IE 18079	0051	1	268	0	0	0	0.0	P	Pendiente
000369	10	010301	IE 18079	0051	1	298	0	0	0	0.0	P	Pendiente
000370	10	010302	IE 18259 RAFAEL JULIAN LOPEZ	0052	1	211	0	0	0	0.0	P	Pendiente
000372	10	010302	IE 18259 RAFAEL JULIAN LOPEZ	0052	1	240	0	0	0	0.0	P	Pendiente
000373	10	010303	IE 18083	0053	1	265	0	0	0	0.0	P	Pendiente
000371	10	010302	IE 18259 RAFAEL JULIAN LOPEZ	0052	1	240	0	0	0	0.0	P	Pendiente
000374	10	010303	IE 18083	0053	1	290	0	0	0	0.0	P	Pendiente
000375	10	010303	IE 18083	0053	1	290	0	0	0	0.0	P	Pendiente
000376	10	010304	IE 18088	0054	1	192	0	0	0	0.0	P	Pendiente
000377	10	010304	IE 18088	0054	1	226	0	0	0	0.0	P	Pendiente
000378	10	010305	IE 18090	55451	1	169	107	103	107	63.314	C	Contabilizada
000379	10	010305	IE 18090	55451	1	181	126	120	126	69.613	C	Contabilizada
000380	10	010306	IE 18092	7819	1	248	0	0	0	0.0	P	Pendiente
000381	10	010306	IE 18092	7819	1	248	0	0	0	0.0	P	Pendiente
000382	10	010306	IE 18092	7819	1	295	0	0	0	0.0	P	Pendiente
000383	10	010306	IE 18092	7819	1	295	0	0	0	0.0	P	Pendiente
000384	10	010306	IE 18092	7819	1	294	0	0	0	0.0	P	Pendiente
000385	10	010306	IE 18092	7819	1	294	0	0	0	0.0	P	Pendiente
000386	10	010306	IE 18092	7819	1	294	0	0	0	0.0	P	Pendiente
000387	10	010306	IE 18092	7819	1	294	0	0	0	0.0	P	Pendiente
000388	10	010306	IE 18092	7819	1	294	0	0	0	0.0	P	Pendiente
000389	10	010306	IE 18092	7819	1	294	0	0	0	0.0	P	Pendiente
000390	10	010306	IE 18092	7819	1	294	0	0	0	0.0	P	Pendiente
000391	10	010306	IE 18092	7819	1	294	0	0	0	0.0	P	Pendiente
000392	10	010306	IE 18092	7819	1	294	0	0	0	0.0	P	Pendiente
000393	10	010306	IE 18092	7819	1	294	0	0	0	0.0	P	Pendiente
000394	10	010306	IE 18092	7819	1	294	0	0	0	0.0	P	Pendiente
000395	10	010306	IE 18092	7819	1	294	0	0	0	0.0	P	Pendiente
000396	10	010306	IE 18092	7819	1	294	0	0	0	0.0	P	Pendiente
000397	10	010307	IE 18095	40003	1	162	0	0	0	0.0	P	Pendiente
000398	10	010307	IE 18095	40003	1	185	0	0	0	0.0	P	Pendiente
000399	10	010308	IE 18096	0058	1	195	0	0	0	0.0	P	Pendiente
000400	10	010308	IE 18096	0058	1	208	0	0	0	0.0	P	Pendiente
000403	10	010309	IE 18104 SANTO TOMAS	0059	1	261	0	0	0	0.0	P	Pendiente
000405	10	010309	IE 18104 SANTO TOMAS	0059	1	260	0	0	0	0.0	P	Pendiente
000404	10	010309	IE 18104 SANTO TOMAS	0059	1	261	0	0	0	0.0	P	Pendiente
000402	10	010309	IE 18104 SANTO TOMAS	0059	1	207	0	0	0	0.0	P	Pendiente
000401	10	010308	IE 18096	0058	1	208	0	0	0	0.0	P	Pendiente
000407	10	010309	IE 18104 SANTO TOMAS	0059	1	260	0	0	0	0.0	P	Pendiente
000408	10	010310	IE 18099	0060	1	240	0	0	0	0.0	P	Pendiente
000406	10	010309	IE 18104 SANTO TOMAS	0059	1	260	0	0	0	0.0	P	Pendiente
000410	10	010310	IE 18099	0060	1	264	0	0	0	0.0	P	Pendiente
000409	10	010310	IE 18099	0060	1	264	0	0	0	0.0	P	Pendiente
000414	10	010311	IE JOSE DE SAN MARTIN	5968	1	300	0	0	0	0.0	P	Pendiente
000412	10	010311	IE JOSE DE SAN MARTIN	5968	1	230	0	0	0	0.0	P	Pendiente
000413	10	010311	IE JOSE DE SAN MARTIN	5968	1	300	0	0	0	0.0	P	Pendiente
000415	10	010311	IE 18340 ALBERT EINSTEN - SECUNDARIA	32308	1	291	0	0	0	0.0	P	Pendiente
000411	10	010310	IE 18099	0060	1	264	0	0	0	0.0	P	Pendiente
000417	10	010311	IE 18340 ALBERT EINSTEN - SECUNDARIA	32308	1	300	0	0	0	0.0	P	Pendiente
000416	10	010311	IE 18340 ALBERT EINSTEN - SECUNDARIA	32308	1	300	0	0	0	0.0	P	Pendiente
000419	10	010311	IE 18340 ALBERT EINSTEN - SECUNDARIA	32308	1	300	0	0	0	0.0	P	Pendiente
000418	10	010311	IE 18340 ALBERT EINSTEN - SECUNDARIA	32308	1	298	0	0	0	0.0	P	Pendiente
000420	10	010311	IE 18340 ALBERT EINSTEN - SECUNDARIA	32308	1	300	0	0	0	0.0	P	Pendiente
000422	10	010311	IE 18106	50439	1	278	0	0	0	0.0	P	Pendiente
000423	10	010311	IE 18106	50439	1	278	0	0	0	0.0	P	Pendiente
000421	10	010311	IE 18106	50439	1	276	0	0	0	0.0	P	Pendiente
000424	10	010311	IE 18106	50439	1	278	0	0	0	0.0	P	Pendiente
000425	10	010312	IE 18322 ABRAHAM LOPEZ LUCERO	16883	1	238	0	0	0	0.0	P	Pendiente
000428	10	010312	IE 18322 ABRAHAM LOPEZ LUCERO	16883	1	289	0	0	0	0.0	P	Pendiente
000426	10	010312	IE 18322 ABRAHAM LOPEZ LUCERO	16883	1	238	0	0	0	0.0	P	Pendiente
000427	10	010312	IE 18322 ABRAHAM LOPEZ LUCERO	16883	1	239	0	0	0	0.0	P	Pendiente
000429	10	010312	IE 18322 ABRAHAM LOPEZ LUCERO	16883	1	289	0	0	0	0.0	P	Pendiente
000431	10	010312	IE 18322 ABRAHAM LOPEZ LUCERO	16883	1	289	0	0	0	0.0	P	Pendiente
000432	10	010312	IE 18322 ABRAHAM LOPEZ LUCERO	16883	1	289	0	0	0	0.0	P	Pendiente
000433	10	010312	IE 18322 ABRAHAM LOPEZ LUCERO	16883	1	289	0	0	0	0.0	P	Pendiente
000434	10	010312	IE 18322 ABRAHAM LOPEZ LUCERO	16883	1	288	0	0	0	0.0	P	Pendiente
000435	10	010312	IE 18322 ABRAHAM LOPEZ LUCERO	16883	1	288	0	0	0	0.0	P	Pendiente
000436	10	010312	IE 18322 ABRAHAM LOPEZ LUCERO	16883	1	288	0	0	0	0.0	P	Pendiente
000430	10	010312	IE 18322 ABRAHAM LOPEZ LUCERO	16883	1	289	0	0	0	0.0	P	Pendiente
000437	10	010312	IE 18322 ABRAHAM LOPEZ LUCERO	16883	1	288	0	0	0	0.0	P	Pendiente
000438	10	010312	IE 18322 ABRAHAM LOPEZ LUCERO	16883	1	288	0	0	0	0.0	P	Pendiente
000439	10	010312	IE 18322 ABRAHAM LOPEZ LUCERO	16883	1	288	0	0	0	0.0	P	Pendiente
000440	10	010312	IE 18322 ABRAHAM LOPEZ LUCERO	16883	1	288	0	0	0	0.0	P	Pendiente
000441	10	010312	IE 18322 ABRAHAM LOPEZ LUCERO	16883	1	288	0	0	0	0.0	P	Pendiente
000442	10	010401	IEE BLAS VALERA	7915	1	198	0	0	0	0.0	P	Pendiente
000443	10	010401	IEE BLAS VALERA	7915	1	258	0	0	0	0.0	P	Pendiente
000444	10	010401	IEE BLAS VALERA	7915	1	258	0	0	0	0.0	P	Pendiente
000446	10	010401	IEE BLAS VALERA	7915	1	258	0	0	0	0.0	P	Pendiente
000445	10	010401	IEE BLAS VALERA	7915	1	258	0	0	0	0.0	P	Pendiente
000447	10	010401	IEE BLAS VALERA	7915	1	257	0	0	0	0.0	P	Pendiente
000448	10	010401	IEE BLAS VALERA	7915	1	257	0	0	0	0.0	P	Pendiente
000449	10	010402	IE BRAULIO CAMPORREDONDO	0065	1	224	0	0	0	0.0	P	Pendiente
000450	10	010402	IE BRAULIO CAMPORREDONDO	0065	1	279	0	0	0	0.0	P	Pendiente
000451	10	010402	IE BRAULIO CAMPORREDONDO	0065	1	279	0	0	0	0.0	P	Pendiente
000452	10	010402	IE BRAULIO CAMPORREDONDO	0065	1	278	0	0	0	0.0	P	Pendiente
000453	10	010402	IE BRAULIO CAMPORREDONDO	0065	1	278	0	0	0	0.0	P	Pendiente
000454	10	010402	IE BRAULIO CAMPORREDONDO	0065	1	278	0	0	0	0.0	P	Pendiente
000455	10	010402	IE 18115	7901	1	276	0	0	0	0.0	P	Pendiente
000456	10	010402	IE 18115	7901	1	300	0	0	0	0.0	P	Pendiente
000457	10	010402	IE 18115	7901	1	300	0	0	0	0.0	P	Pendiente
000458	10	010402	IE 18115	7901	1	300	0	0	0	0.0	P	Pendiente
000459	10	010402	IE 18115	7901	1	300	0	0	0	0.0	P	Pendiente
000460	10	010402	IE 18116	7902	1	297	0	0	0	0.0	P	Pendiente
000462	10	010403	IE 18117	0066	1	300	0	0	0	0.0	P	Pendiente
000461	10	010403	IE 18117	0066	1	254	0	0	0	0.0	P	Pendiente
000463	10	010403	IE 18117	0066	1	300	0	0	0	0.0	P	Pendiente
000464	10	010403	IE VIRGEN DEL ROSARIO	53145	1	185	0	0	0	0.0	P	Pendiente
000465	10	010403	IE VIRGEN DEL ROSARIO	53145	1	204	0	0	0	0.0	P	Pendiente
000466	10	010404	IE CRISTOBAL BENQUE	0067	1	208	0	0	0	0.0	P	Pendiente
000467	10	010404	IE CRISTOBAL BENQUE	0067	1	277	0	0	0	0.0	P	Pendiente
000468	10	010404	IE CRISTOBAL BENQUE	0067	1	277	0	0	0	0.0	P	Pendiente
000469	10	010404	IE CRISTOBAL BENQUE	0067	1	277	0	0	0	0.0	P	Pendiente
000470	10	010404	IE CRISTOBAL BENQUE	0067	1	277	0	0	0	0.0	P	Pendiente
000471	10	010404	IE CRISTOBAL BENQUE	0067	1	276	0	0	0	0.0	P	Pendiente
000472	10	010404	IE CRISTOBAL BENQUE	0067	1	276	0	0	0	0.0	P	Pendiente
000473	10	010405	IE MANUEL GONZALES PRADA	5988	1	236	0	0	0	0.0	P	Pendiente
000474	10	010405	IE MANUEL GONZALES PRADA	5988	1	282	0	0	0	0.0	P	Pendiente
000475	10	010405	IE MANUEL GONZALES PRADA	5988	1	282	0	0	0	0.0	P	Pendiente
000476	10	010405	IE MANUEL GONZALES PRADA	5988	1	282	0	0	0	0.0	P	Pendiente
000477	10	010405	IE MANUEL GONZALES PRADA	5988	1	282	0	0	0	0.0	P	Pendiente
000478	10	010405	IE MANUEL GONZALES PRADA	5988	1	281	0	0	0	0.0	P	Pendiente
000479	10	010406	IE 18130	0069	1	185	0	0	0	0.0	P	Pendiente
000480	10	010406	IE 18130	0069	1	201	0	0	0	0.0	P	Pendiente
000482	10	010407	IE 18138	0070	1	185	0	0	0	0.0	P	Pendiente
000481	10	010406	IE 18130	0069	1	201	0	0	0	0.0	P	Pendiente
000484	10	010407	IE 18138	0070	1	227	0	0	0	0.0	P	Pendiente
000485	10	010407	IE 18138	0070	1	227	0	0	0	0.0	P	Pendiente
000483	10	010407	IE 18138	0070	1	185	0	0	0	0.0	P	Pendiente
000487	10	010408	IE 18134 MONSEÑOR ORTIZ ARRIETA	0071	1	291	0	0	0	0.0	P	Pendiente
000486	10	010408	IE 18134 MONSEÑOR ORTIZ ARRIETA	0071	1	269	0	0	0	0.0	P	Pendiente
000488	10	010408	IE 18134 MONSEÑOR ORTIZ ARRIETA	0071	1	290	0	0	0	0.0	P	Pendiente
000489	10	010409	IE RAMON CASTILLA	18840	1	226	0	0	0	0.0	P	Pendiente
000490	10	010409	IE RAMON CASTILLA	18840	1	286	0	0	0	0.0	P	Pendiente
000492	10	010409	IE RAMON CASTILLA	18840	1	286	0	0	0	0.0	P	Pendiente
000491	10	010409	IE RAMON CASTILLA	18840	1	286	0	0	0	0.0	P	Pendiente
000493	10	010409	IE RAMON CASTILLA	18840	1	286	0	0	0	0.0	P	Pendiente
000495	10	010409	IE RAMON CASTILLA	18840	1	285	0	0	0	0.0	P	Pendiente
000497	10	010409	IE RAMON CASTILLA	18840	1	285	0	0	0	0.0	P	Pendiente
000496	10	010409	IE RAMON CASTILLA	18840	1	285	0	0	0	0.0	P	Pendiente
000494	10	010409	IE RAMON CASTILLA	18840	1	286	0	0	0	0.0	P	Pendiente
000498	10	010409	IE RAMON CASTILLA	18840	1	285	0	0	0	0.0	P	Pendiente
000501	10	010411	IE HORACIO ZEVALLOS GAMES	0074	1	252	0	0	0	0.0	P	Pendiente
000500	10	010410	IE 18142	0073	1	216	0	0	0	0.0	P	Pendiente
000499	10	010410	IE 18142	0073	1	187	0	0	0	0.0	P	Pendiente
000503	10	010411	IE HORACIO ZEVALLOS GAMES	0074	1	287	0	0	0	0.0	P	Pendiente
000502	10	010411	IE HORACIO ZEVALLOS GAMES	0074	1	288	0	0	0	0.0	P	Pendiente
000504	10	010412	IE SAN SIMON	0075	1	195	0	0	0	0.0	P	Pendiente
000505	10	010412	IE SAN SIMON	0075	1	259	0	0	0	0.0	P	Pendiente
000506	10	010412	IE SAN SIMON	0075	1	259	0	0	0	0.0	P	Pendiente
000508	10	010412	IE SAN SIMON	0075	1	259	0	0	0	0.0	P	Pendiente
000507	10	010412	IE SAN SIMON	0075	1	259	0	0	0	0.0	P	Pendiente
000509	10	010412	IE SAN SIMON	0075	1	259	0	0	0	0.0	P	Pendiente
000510	10	010412	IE 18151	18841	1	273	0	0	0	0.0	P	Pendiente
000512	10	010412	IE 18151	18841	1	300	0	0	0	0.0	P	Pendiente
000513	10	010412	IE 18151	18841	1	300	0	0	0	0.0	P	Pendiente
000514	10	010412	IE 18151	18841	1	300	0	0	0	0.0	P	Pendiente
000511	10	010412	IE 18151	18841	1	300	0	0	0	0.0	P	Pendiente
000515	10	010413	IE 18153	6583	1	299	0	0	0	0.0	P	Pendiente
000516	10	010413	IE 18153	6583	1	299	0	0	0	0.0	P	Pendiente
000517	10	010413	IE SAN JUAN	7932	1	285	0	0	0	0.0	P	Pendiente
000518	10	010413	IE SAN JUAN	7932	1	285	0	0	0	0.0	P	Pendiente
000519	10	010413	IE SAN JUAN	7932	1	285	0	0	0	0.0	P	Pendiente
000520	10	010413	IE SAN JUAN	7932	1	285	0	0	0	0.0	P	Pendiente
000521	10	010413	IE SAN JUAN	7932	1	285	0	0	0	0.0	P	Pendiente
000522	10	010413	IE SAN JUAN	7932	1	285	0	0	0	0.0	P	Pendiente
000524	10	010414	IEI 216	40004	1	300	0	0	0	0.0	P	Pendiente
000523	10	010414	IEI 216	40004	1	230	0	0	0	0.0	P	Pendiente
000525	10	010414	IEI 216	40004	1	300	0	0	0	0.0	P	Pendiente
000526	10	010414	IE 18171	40005	1	251	0	0	0	0.0	P	Pendiente
000527	10	010414	IE 18171	40005	1	251	0	0	0	0.0	P	Pendiente
000528	10	010414	IE 18171	40005	1	289	0	0	0	0.0	P	Pendiente
000529	10	010414	IE 18171	40005	1	289	0	0	0	0.0	P	Pendiente
000530	10	010414	IE 18171	40005	1	289	0	0	0	0.0	P	Pendiente
000531	10	010414	IE 18171	40005	1	288	0	0	0	0.0	P	Pendiente
000532	10	010415	IE 18156 EPIFANIO URQUIA VENTURA	0081	1	193	0	0	0	0.0	P	Pendiente
000533	10	010415	IE 18156 EPIFANIO URQUIA VENTURA	0081	1	210	0	0	0	0.0	P	Pendiente
000534	10	010415	IE 18156 EPIFANIO URQUIA VENTURA	0081	1	209	0	0	0	0.0	P	Pendiente
000535	10	010416	IE 212	0082	1	189	0	0	0	0.0	P	Pendiente
000536	10	010416	IE 212	0082	1	215	0	0	0	0.0	P	Pendiente
000537	10	010416	IE 212	0082	1	215	0	0	0	0.0	P	Pendiente
000538	10	010417	IE 18184	0083	1	235	0	0	0	0.0	P	Pendiente
000539	10	010417	IE 18184	0083	1	274	0	0	0	0.0	P	Pendiente
000540	10	010417	IE 18184	0083	1	274	0	0	0	0.0	P	Pendiente
000541	10	010417	IE 18184	0083	1	274	0	0	0	0.0	P	Pendiente
000542	10	010418	IE 18139	0084	1	251	0	0	0	0.0	P	Pendiente
000543	10	010418	IE 18139	0084	1	258	0	0	0	0.0	P	Pendiente
000544	10	010419	IE 18200	0085	1	236	0	0	0	0.0	P	Pendiente
000545	10	010419	IE 18200	0085	1	268	0	0	0	0.0	P	Pendiente
000546	10	010419	IE 18200	0085	1	268	0	0	0	0.0	P	Pendiente
000547	10	010419	IE 18200	0085	1	268	0	0	0	0.0	P	Pendiente
000548	10	010419	IE 18200	0085	1	268	0	0	0	0.0	P	Pendiente
000549	10	010420	IE 18182 MANUEL SAAVEDRA LUJAN	32760	1	207	0	0	0	0.0	P	Pendiente
000550	10	010420	IE 18182 MANUEL SAAVEDRA LUJAN	32760	1	208	0	0	0	0.0	P	Pendiente
000551	10	010420	IE 18182 MANUEL SAAVEDRA LUJAN	32760	1	269	0	0	0	0.0	P	Pendiente
000552	10	010420	IE 18182 MANUEL SAAVEDRA LUJAN	32760	1	269	0	0	0	0.0	P	Pendiente
000553	10	010420	IE 18182 MANUEL SAAVEDRA LUJAN	32760	1	269	0	0	0	0.0	P	Pendiente
000554	10	010420	IE 18182 MANUEL SAAVEDRA LUJAN	32760	1	269	0	0	0	0.0	P	Pendiente
000555	10	010420	IE 18182 MANUEL SAAVEDRA LUJAN	32760	1	268	0	0	0	0.0	P	Pendiente
000556	10	010420	IE 18182 MANUEL SAAVEDRA LUJAN	32760	1	268	0	0	0	0.0	P	Pendiente
000557	10	010420	IE 18182 MANUEL SAAVEDRA LUJAN	32760	1	268	0	0	0	0.0	P	Pendiente
000558	10	010421	IE JORGE BASADRE	0088	1	242	0	0	0	0.0	P	Pendiente
000559	10	010421	IE JORGE BASADRE	0088	1	280	0	0	0	0.0	P	Pendiente
000560	10	010421	IE JORGE BASADRE	0088	1	280	0	0	0	0.0	P	Pendiente
000561	10	010421	IE JORGE BASADRE	0088	1	280	0	0	0	0.0	P	Pendiente
000562	10	010421	IE JORGE BASADRE	0088	1	280	0	0	0	0.0	P	Pendiente
000563	10	010422	IE 18205 JOSE ROBERTO ARCE TUESTA	0089	1	268	0	0	0	0.0	P	Pendiente
000564	10	010422	IE 18205 JOSE ROBERTO ARCE TUESTA	0089	1	292	0	0	0	0.0	P	Pendiente
000565	10	010422	IE 18205 JOSE ROBERTO ARCE TUESTA	0089	1	292	0	0	0	0.0	P	Pendiente
000566	10	010422	IE 18205 JOSE ROBERTO ARCE TUESTA	0089	1	292	0	0	0	0.0	P	Pendiente
000567	10	010423	IE CESAR VALLEJO	0090	1	221	0	0	0	0.0	P	Pendiente
000568	10	010423	IE CESAR VALLEJO	0090	1	276	0	0	0	0.0	P	Pendiente
000569	10	010423	IE CESAR VALLEJO	0090	1	276	0	0	0	0.0	P	Pendiente
000570	10	010423	IE CESAR VALLEJO	0090	1	276	0	0	0	0.0	P	Pendiente
000571	10	010423	IE CESAR VALLEJO	0090	1	276	0	0	0	0.0	P	Pendiente
000572	10	010501	IEST RODRIGUEZ DE MENDOZA	6007	1	230	0	0	0	0.0	P	Pendiente
000573	10	010501	IEST RODRIGUEZ DE MENDOZA	6007	1	300	0	0	0	0.0	P	Pendiente
000574	10	010501	IEST RODRIGUEZ DE MENDOZA	6007	1	300	0	0	0	0.0	P	Pendiente
000576	10	010501	IEI 301	7952	1	300	0	0	0	0.0	P	Pendiente
000577	10	010501	IEI 301	7952	1	300	0	0	0	0.0	P	Pendiente
000575	10	010501	IEI 301	7952	1	260	0	0	0	0.0	P	Pendiente
000579	10	010501	IE 18207	7954	1	293	0	0	0	0.0	P	Pendiente
000578	10	010501	IE 18207	7954	1	259	0	0	0	0.0	P	Pendiente
000580	10	010501	IE 18207	7954	1	293	0	0	0	0.0	P	Pendiente
000581	10	010501	IE 18207	7954	1	293	0	0	0	0.0	P	Pendiente
000582	10	010501	IE 18207	7954	1	292	0	0	0	0.0	P	Pendiente
000583	10	010501	IE 18207	7954	1	292	0	0	0	0.0	P	Pendiente
000584	10	010501	IE 18207	7954	1	292	0	0	0	0.0	P	Pendiente
000585	10	010501	IE 18207	7954	1	292	0	0	0	0.0	P	Pendiente
000586	10	010501	IE 18207	7954	1	292	0	0	0	0.0	P	Pendiente
