id_eleccion	ubigeo	partido_id	nombre_candidato	nombre_agrupacion_politica	votos_validos	pct_votos_validos	pct_votos_emitidos	total_votos_validos_geo	total_votos_emitidos_geo	fuente
10	120500	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	24383	42.106	39.027	57908	62477	local_agregado
10	120500	8	FUERZA POPULAR	FUERZA POPULAR	33754	58.289	54.026	57908	62477	local_agregado
10	120500	80	VOTOS EN BLANCO	VOTOS EN BLANCO	446	0.77	0.714	57908	62477	local_agregado
10	120500	81	VOTOS NULOS	VOTOS NULOS	4140	7.149	6.626	57908	62477	local_agregado
10	120500	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	246	0.425	0.394	57908	62477	local_agregado
10	120600	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	18914	65.63	59.843	28819	31606	local_agregado
10	120600	8	FUERZA POPULAR	FUERZA POPULAR	9905	34.37	31.339	28819	31606	local_agregado
10	120600	80	VOTOS EN BLANCO	VOTOS EN BLANCO	512	1.777	1.62	28819	31606	local_agregado
10	120600	81	VOTOS NULOS	VOTOS NULOS	2275	7.894	7.198	28819	31606	local_agregado
10	120600	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	28819	31606	local_agregado
10	120700	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	12983	58.168	53.016	22320	24489	local_agregado
10	120700	8	FUERZA POPULAR	FUERZA POPULAR	9337	41.832	38.127	22320	24489	local_agregado
10	120700	80	VOTOS EN BLANCO	VOTOS EN BLANCO	260	1.165	1.062	22320	24489	local_agregado
10	120700	81	VOTOS NULOS	VOTOS NULOS	1909	8.553	7.795	22320	24489	local_agregado
10	120700	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	22320	24489	local_agregado
10	120800	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	26882	39.594	36.555	67894	73539	local_agregado
10	120800	8	FUERZA POPULAR	FUERZA POPULAR	41450	61.051	56.365	67894	73539	local_agregado
10	120800	80	VOTOS EN BLANCO	VOTOS EN BLANCO	398	0.586	0.541	67894	73539	local_agregado
10	120800	81	VOTOS NULOS	VOTOS NULOS	5281	7.778	7.181	67894	73539	local_agregado
10	120800	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	12	0.018	0.016	67894	73539	local_agregado
10	120900	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	21333	43.083	39.991	49516	53345	local_agregado
10	120900	8	FUERZA POPULAR	FUERZA POPULAR	28406	57.367	53.25	49516	53345	local_agregado
10	120900	80	VOTOS EN BLANCO	VOTOS EN BLANCO	382	0.771	0.716	49516	53345	local_agregado
10	120900	81	VOTOS NULOS	VOTOS NULOS	3447	6.961	6.462	49516	53345	local_agregado
10	120900	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	49516	53345	local_agregado
10	121000	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	7869	56.263	51.869	13986	15171	local_agregado
10	121000	8	FUERZA POPULAR	FUERZA POPULAR	6117	43.737	40.32	13986	15171	local_agregado
10	121000	80	VOTOS EN BLANCO	VOTOS EN BLANCO	145	1.037	0.956	13986	15171	local_agregado
10	121000	81	VOTOS NULOS	VOTOS NULOS	1040	7.436	6.855	13986	15171	local_agregado
10	121000	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	13986	15171	local_agregado
10	121100	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	4412	34.598	31.705	12752	13916	local_agregado
10	121100	8	FUERZA POPULAR	FUERZA POPULAR	8821	69.173	63.387	12752	13916	local_agregado
10	121100	80	VOTOS EN BLANCO	VOTOS EN BLANCO	133	1.043	0.956	12752	13916	local_agregado
10	121100	81	VOTOS NULOS	VOTOS NULOS	1063	8.336	7.639	12752	13916	local_agregado
10	121100	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	1	0.008	0.007	12752	13916	local_agregado
10	121200	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	33851	57.513	52.654	58858	64290	local_agregado
10	121200	8	FUERZA POPULAR	FUERZA POPULAR	25438	43.219	39.568	58858	64290	local_agregado
10	121200	80	VOTOS EN BLANCO	VOTOS EN BLANCO	537	0.912	0.835	58858	64290	local_agregado
10	121200	81	VOTOS NULOS	VOTOS NULOS	4923	8.364	7.657	58858	64290	local_agregado
10	121200	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	72	0.122	0.112	58858	64290	local_agregado
10	130100	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	200037	40.198	37.147	497635	538500	local_agregado
10	130100	8	FUERZA POPULAR	FUERZA POPULAR	299713	60.227	55.657	497635	538500	local_agregado
10	130100	80	VOTOS EN BLANCO	VOTOS EN BLANCO	2729	0.548	0.507	497635	538500	local_agregado
10	130100	81	VOTOS NULOS	VOTOS NULOS	38368	7.71	7.125	497635	538500	local_agregado
10	130100	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	13	0.003	0.002	497635	538500	local_agregado
10	130200	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	22541	46.407	43.085	48572	52317	local_agregado
10	130200	8	FUERZA POPULAR	FUERZA POPULAR	26267	54.078	50.207	48572	52317	local_agregado
10	130200	80	VOTOS EN BLANCO	VOTOS EN BLANCO	433	0.891	0.828	48572	52317	local_agregado
10	130200	81	VOTOS NULOS	VOTOS NULOS	3331	6.858	6.367	48572	52317	local_agregado
10	130200	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	1	0.002	0.002	48572	52317	local_agregado
10	130300	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	67096	41.764	38.605	160655	173800	local_agregado
10	130300	8	FUERZA POPULAR	FUERZA POPULAR	94034	58.532	54.105	160655	173800	local_agregado
10	130300	80	VOTOS EN BLANCO	VOTOS EN BLANCO	1578	0.982	0.908	160655	173800	local_agregado
10	130300	81	VOTOS NULOS	VOTOS NULOS	11601	7.221	6.675	160655	173800	local_agregado
10	130300	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	1	0.001	0.001	160655	173800	local_agregado
10	140100	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	2046611	36.616	34.38	5589365	5952965	local_agregado
10	140100	8	FUERZA POPULAR	FUERZA POPULAR	3733312	66.793	62.713	5589365	5952965	local_agregado
10	140100	80	VOTOS EN BLANCO	VOTOS EN BLANCO	37304	0.667	0.627	5589365	5952965	local_agregado
10	140100	81	VOTOS NULOS	VOTOS NULOS	346663	6.202	5.823	5589365	5952965	local_agregado
10	140100	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	2221	0.04	0.037	5589365	5952965	local_agregado
10	140200	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	938	40.258	37.149	2330	2525	local_agregado
10	140200	8	FUERZA POPULAR	FUERZA POPULAR	1392	59.742	55.129	2330	2525	local_agregado
10	140200	80	VOTOS EN BLANCO	VOTOS EN BLANCO	36	1.545	1.426	2330	2525	local_agregado
10	140200	81	VOTOS NULOS	VOTOS NULOS	159	6.824	6.297	2330	2525	local_agregado
10	140200	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	2330	2525	local_agregado
10	140300	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	4098	48.434	45.048	8461	9097	local_agregado
10	140300	8	FUERZA POPULAR	FUERZA POPULAR	4529	53.528	49.786	8461	9097	local_agregado
10	140300	80	VOTOS EN BLANCO	VOTOS EN BLANCO	70	0.827	0.769	8461	9097	local_agregado
10	140300	81	VOTOS NULOS	VOTOS NULOS	572	6.76	6.288	8461	9097	local_agregado
10	140300	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	8461	9097	local_agregado
10	140400	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	67398	46.092	43.329	146225	155549	local_agregado
10	140400	8	FUERZA POPULAR	FUERZA POPULAR	80163	54.822	51.536	146225	155549	local_agregado
10	140400	80	VOTOS EN BLANCO	VOTOS EN BLANCO	981	0.671	0.631	146225	155549	local_agregado
10	140400	81	VOTOS NULOS	VOTOS NULOS	8423	5.76	5.415	146225	155549	local_agregado
10	140400	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	12	0.008	0.008	146225	155549	local_agregado
10	140500	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	63731	47.518	44.413	134121	143495	local_agregado
10	140500	8	FUERZA POPULAR	FUERZA POPULAR	72164	53.805	50.29	134121	143495	local_agregado
10	140500	80	VOTOS EN BLANCO	VOTOS EN BLANCO	839	0.626	0.585	134121	143495	local_agregado
10	140500	81	VOTOS NULOS	VOTOS NULOS	8654	6.452	6.031	134121	143495	local_agregado
10	140500	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	23	0.017	0.016	134121	143495	local_agregado
10	140600	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	30269	51.564	48.637	58702	62235	local_agregado
10	140600	8	FUERZA POPULAR	FUERZA POPULAR	30004	51.112	48.211	58702	62235	local_agregado
10	140600	80	VOTOS EN BLANCO	VOTOS EN BLANCO	303	0.516	0.487	58702	62235	local_agregado
10	140600	81	VOTOS NULOS	VOTOS NULOS	3343	5.695	5.372	58702	62235	local_agregado
10	140600	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	3	0.005	0.005	58702	62235	local_agregado
10	140700	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	7326	60.01	57.185	12208	12811	local_agregado
10	140700	8	FUERZA POPULAR	FUERZA POPULAR	4882	39.99	38.108	12208	12811	local_agregado
10	140700	80	VOTOS EN BLANCO	VOTOS EN BLANCO	84	0.688	0.656	12208	12811	local_agregado
10	140700	81	VOTOS NULOS	VOTOS NULOS	519	4.251	4.051	12208	12811	local_agregado
10	140700	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	12208	12811	local_agregado
10	140800	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	52595	44.67	41.559	117741	126556	local_agregado
10	140800	8	FUERZA POPULAR	FUERZA POPULAR	66422	56.414	52.484	117741	126556	local_agregado
10	140800	80	VOTOS EN BLANCO	VOTOS EN BLANCO	910	0.773	0.719	117741	126556	local_agregado
10	140800	81	VOTOS NULOS	VOTOS NULOS	8072	6.856	6.378	117741	126556	local_agregado
10	140800	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	2	0.002	0.002	117741	126556	local_agregado
10	140900	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	38423	44.124	41.271	87079	93100	local_agregado
10	140900	8	FUERZA POPULAR	FUERZA POPULAR	48883	56.136	52.506	87079	93100	local_agregado
10	140900	80	VOTOS EN BLANCO	VOTOS EN BLANCO	573	0.658	0.615	87079	93100	local_agregado
10	140900	81	VOTOS NULOS	VOTOS NULOS	5456	6.266	5.86	87079	93100	local_agregado
10	140900	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	2	0.002	0.002	87079	93100	local_agregado
10	141000	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	3913	55.448	51.732	7057	7564	local_agregado
10	141000	8	FUERZA POPULAR	FUERZA POPULAR	3144	44.552	41.565	7057	7564	local_agregado
10	141000	80	VOTOS EN BLANCO	VOTOS EN BLANCO	69	0.978	0.912	7057	7564	local_agregado
10	141000	81	VOTOS NULOS	VOTOS NULOS	438	6.207	5.791	7057	7564	local_agregado
10	141000	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	7057	7564	local_agregado
10	150100	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	94401	42.627	39.833	221459	236993	local_agregado
10	150100	8	FUERZA POPULAR	FUERZA POPULAR	130241	58.81	54.956	221459	236993	local_agregado
10	150100	80	VOTOS EN BLANCO	VOTOS EN BLANCO	1617	0.73	0.682	221459	236993	local_agregado
10	150100	81	VOTOS NULOS	VOTOS NULOS	14195	6.41	5.99	221459	236993	local_agregado
10	150100	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	85	0.038	0.036	221459	236993	local_agregado
10	150200	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	31315	65.234	61.055	48004	51290	local_agregado
10	150200	8	FUERZA POPULAR	FUERZA POPULAR	17226	35.885	33.585	48004	51290	local_agregado
10	150200	80	VOTOS EN BLANCO	VOTOS EN BLANCO	469	0.977	0.914	48004	51290	local_agregado
10	150200	81	VOTOS NULOS	VOTOS NULOS	2910	6.062	5.674	48004	51290	local_agregado
10	150200	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	1	0.002	0.002	48004	51290	local_agregado
10	150300	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	9906	49.11	46.29	20171	21400	local_agregado
10	150300	8	FUERZA POPULAR	FUERZA POPULAR	10625	52.675	49.65	20171	21400	local_agregado
10	150300	80	VOTOS EN BLANCO	VOTOS EN BLANCO	190	0.942	0.888	20171	21400	local_agregado
10	150300	81	VOTOS NULOS	VOTOS NULOS	1061	5.26	4.958	20171	21400	local_agregado
10	150300	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	1	0.005	0.005	20171	21400	local_agregado
10	150400	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	8417	38.304	36.592	21974	23002	local_agregado
10	150400	8	FUERZA POPULAR	FUERZA POPULAR	13852	63.038	60.221	21974	23002	local_agregado
10	150400	80	VOTOS EN BLANCO	VOTOS EN BLANCO	190	0.865	0.826	21974	23002	local_agregado
10	150400	81	VOTOS NULOS	VOTOS NULOS	850	3.868	3.695	21974	23002	local_agregado
10	150400	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	4	0.018	0.017	21974	23002	local_agregado
10	150500	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	8221	47.724	44.823	17226	18341	local_agregado
10	150500	8	FUERZA POPULAR	FUERZA POPULAR	9176	53.268	50.03	17226	18341	local_agregado
10	150500	80	VOTOS EN BLANCO	VOTOS EN BLANCO	166	0.964	0.905	17226	18341	local_agregado
10	150500	81	VOTOS NULOS	VOTOS NULOS	958	5.561	5.223	17226	18341	local_agregado
10	150500	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	17226	18341	local_agregado
10	150600	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	4743	27.146	23.615	17472	20085	local_agregado
10	150600	8	FUERZA POPULAR	FUERZA POPULAR	13049	74.685	64.969	17472	20085	local_agregado
10	150600	80	VOTOS EN BLANCO	VOTOS EN BLANCO	238	1.362	1.185	17472	20085	local_agregado
10	150600	81	VOTOS NULOS	VOTOS NULOS	2414	13.816	12.019	17472	20085	local_agregado
10	150600	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	1	0.006	0.005	17472	20085	local_agregado
10	150700	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	6885	62.432	59.435	11028	11584	local_agregado
10	150700	8	FUERZA POPULAR	FUERZA POPULAR	4313	39.11	37.232	11028	11584	local_agregado
10	150700	80	VOTOS EN BLANCO	VOTOS EN BLANCO	92	0.834	0.794	11028	11584	local_agregado
10	150700	81	VOTOS NULOS	VOTOS NULOS	467	4.235	4.031	11028	11584	local_agregado
10	150700	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	11028	11584	local_agregado
10	150900	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	650	29.492	28.175	2204	2307	local_agregado
10	150900	8	FUERZA POPULAR	FUERZA POPULAR	1627	73.82	70.524	2204	2307	local_agregado
10	150900	80	VOTOS EN BLANCO	VOTOS EN BLANCO	23	1.044	0.997	2204	2307	local_agregado
10	150900	81	VOTOS NULOS	VOTOS NULOS	102	4.628	4.421	2204	2307	local_agregado
10	150900	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	2204	2307	local_agregado
10	160100	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	50765	68.421	64.977	74195	78128	local_agregado
10	160100	8	FUERZA POPULAR	FUERZA POPULAR	24183	32.594	30.953	74195	78128	local_agregado
10	160100	80	VOTOS EN BLANCO	VOTOS EN BLANCO	584	0.787	0.747	74195	78128	local_agregado
10	160100	81	VOTOS NULOS	VOTOS NULOS	3519	4.743	4.504	74195	78128	local_agregado
10	160100	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	1	0.001	0.001	74195	78128	local_agregado
10	160200	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	7210	82.24	78.617	8767	9171	local_agregado
10	160200	8	FUERZA POPULAR	FUERZA POPULAR	1715	19.562	18.7	8767	9171	local_agregado
10	160200	80	VOTOS EN BLANCO	VOTOS EN BLANCO	62	0.707	0.676	8767	9171	local_agregado
10	160200	81	VOTOS NULOS	VOTOS NULOS	343	3.912	3.74	8767	9171	local_agregado
10	160200	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	8767	9171	local_agregado
10	160300	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	3543	60.481	56.543	5858	6266	local_agregado
10	160300	8	FUERZA POPULAR	FUERZA POPULAR	2315	39.519	36.945	5858	6266	local_agregado
10	160300	80	VOTOS EN BLANCO	VOTOS EN BLANCO	44	0.751	0.702	5858	6266	local_agregado
10	160300	81	VOTOS NULOS	VOTOS NULOS	364	6.214	5.809	5858	6266	local_agregado
10	160300	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	5858	6266	local_agregado
10	170100	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	46143	77.139	72.764	59818	63415	local_agregado
10	170100	8	FUERZA POPULAR	FUERZA POPULAR	13916	23.264	21.944	59818	63415	local_agregado
10	170100	80	VOTOS EN BLANCO	VOTOS EN BLANCO	296	0.495	0.467	59818	63415	local_agregado
10	170100	81	VOTOS NULOS	VOTOS NULOS	3309	5.532	5.218	59818	63415	local_agregado
10	170100	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	59818	63415	local_agregado
10	170200	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	7623	82.455	79.423	9245	9598	local_agregado
10	170200	8	FUERZA POPULAR	FUERZA POPULAR	1622	17.545	16.899	9245	9598	local_agregado
10	170200	80	VOTOS EN BLANCO	VOTOS EN BLANCO	41	0.443	0.427	9245	9598	local_agregado
10	170200	81	VOTOS NULOS	VOTOS NULOS	312	3.375	3.251	9245	9598	local_agregado
10	170200	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	9245	9598	local_agregado
10	170300	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	33143	65.345	61.378	50720	53998	local_agregado
10	170300	8	FUERZA POPULAR	FUERZA POPULAR	17801	35.097	32.966	50720	53998	local_agregado
10	170300	80	VOTOS EN BLANCO	VOTOS EN BLANCO	330	0.651	0.611	50720	53998	local_agregado
10	170300	81	VOTOS NULOS	VOTOS NULOS	3012	5.938	5.578	50720	53998	local_agregado
10	170300	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	50720	53998	local_agregado
10	180100	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	45013	69.819	65.094	64471	69151	local_agregado
10	180100	8	FUERZA POPULAR	FUERZA POPULAR	20316	31.512	29.379	64471	69151	local_agregado
10	180100	80	VOTOS EN BLANCO	VOTOS EN BLANCO	401	0.622	0.58	64471	69151	local_agregado
10	180100	81	VOTOS NULOS	VOTOS NULOS	4358	6.76	6.302	64471	69151	local_agregado
10	180100	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	64471	69151	local_agregado
10	180200	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	12164	82.513	78.14	14742	15567	local_agregado
10	180200	8	FUERZA POPULAR	FUERZA POPULAR	2895	19.638	18.597	14742	15567	local_agregado
10	180200	80	VOTOS EN BLANCO	VOTOS EN BLANCO	97	0.658	0.623	14742	15567	local_agregado
10	180200	81	VOTOS NULOS	VOTOS NULOS	750	5.088	4.818	14742	15567	local_agregado
10	180200	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	14742	15567	local_agregado
10	180300	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	19240	42.868	39.895	44882	48227	local_agregado
10	180300	8	FUERZA POPULAR	FUERZA POPULAR	26625	59.322	55.208	44882	48227	local_agregado
10	180300	80	VOTOS EN BLANCO	VOTOS EN BLANCO	439	0.978	0.91	44882	48227	local_agregado
10	180300	81	VOTOS NULOS	VOTOS NULOS	2952	6.577	6.121	44882	48227	local_agregado
10	180300	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	4	0.009	0.008	44882	48227	local_agregado
10	190100	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	173111	40.476	37.398	427689	462894	local_agregado
10	190100	8	FUERZA POPULAR	FUERZA POPULAR	262760	61.437	56.765	427689	462894	local_agregado
10	190100	80	VOTOS EN BLANCO	VOTOS EN BLANCO	3360	0.786	0.726	427689	462894	local_agregado
10	190100	81	VOTOS NULOS	VOTOS NULOS	32731	7.653	7.071	427689	462894	local_agregado
10	190100	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	20	0.005	0.004	427689	462894	local_agregado
10	190200	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	30587	72.646	68.541	42104	44626	local_agregado
10	190200	8	FUERZA POPULAR	FUERZA POPULAR	11862	28.173	26.581	42104	44626	local_agregado
10	190200	80	VOTOS EN BLANCO	VOTOS EN BLANCO	367	0.872	0.822	42104	44626	local_agregado
10	190200	81	VOTOS NULOS	VOTOS NULOS	2166	5.144	4.854	42104	44626	local_agregado
10	190200	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	1	0.002	0.002	42104	44626	local_agregado
10	190300	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	24045	68.006	62.858	35357	38253	local_agregado
10	190300	8	FUERZA POPULAR	FUERZA POPULAR	11575	32.738	30.259	35357	38253	local_agregado
10	190300	80	VOTOS EN BLANCO	VOTOS EN BLANCO	446	1.261	1.166	35357	38253	local_agregado
10	190300	81	VOTOS NULOS	VOTOS NULOS	2471	6.989	6.46	35357	38253	local_agregado
10	190300	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	1	0.003	0.003	35357	38253	local_agregado
10	190400	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	36480	42.072	38.661	86709	94359	local_agregado
10	190400	8	FUERZA POPULAR	FUERZA POPULAR	50854	58.649	53.894	86709	94359	local_agregado
10	190400	80	VOTOS EN BLANCO	VOTOS EN BLANCO	963	1.111	1.021	86709	94359	local_agregado
10	190400	81	VOTOS NULOS	VOTOS NULOS	6723	7.754	7.125	86709	94359	local_agregado
10	190400	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	11	0.013	0.012	86709	94359	local_agregado
10	190500	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	32404	47.303	43.124	68503	75142	local_agregado
10	190500	8	FUERZA POPULAR	FUERZA POPULAR	36926	53.904	49.142	68503	75142	local_agregado
10	190500	80	VOTOS EN BLANCO	VOTOS EN BLANCO	755	1.102	1.005	68503	75142	local_agregado
10	190500	81	VOTOS NULOS	VOTOS NULOS	6010	8.773	7.998	68503	75142	local_agregado
10	190500	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	70	0.102	0.093	68503	75142	local_agregado
10	190600	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	56540	31.24	28.601	180985	197683	local_agregado
10	190600	8	FUERZA POPULAR	FUERZA POPULAR	126358	69.817	63.92	180985	197683	local_agregado
10	190600	80	VOTOS EN BLANCO	VOTOS EN BLANCO	1581	0.874	0.8	180985	197683	local_agregado
10	190600	81	VOTOS NULOS	VOTOS NULOS	15252	8.427	7.715	180985	197683	local_agregado
10	190600	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	2	0.001	0.001	180985	197683	local_agregado
10	190700	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	33518	45.279	41.153	74025	81447	local_agregado
10	190700	8	FUERZA POPULAR	FUERZA POPULAR	40685	54.961	49.953	74025	81447	local_agregado
10	190700	80	VOTOS EN BLANCO	VOTOS EN BLANCO	685	0.925	0.841	74025	81447	local_agregado
10	190700	81	VOTOS NULOS	VOTOS NULOS	6782	9.162	8.327	74025	81447	local_agregado
10	190700	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	77	0.104	0.095	74025	81447	local_agregado
10	190800	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	20400	50.217	46.739	40624	43647	local_agregado
10	190800	8	FUERZA POPULAR	FUERZA POPULAR	20886	51.413	47.852	40624	43647	local_agregado
10	190800	80	VOTOS EN BLANCO	VOTOS EN BLANCO	408	1.004	0.935	40624	43647	local_agregado
10	190800	81	VOTOS NULOS	VOTOS NULOS	2725	6.708	6.243	40624	43647	local_agregado
10	190800	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	40624	43647	local_agregado
10	200100	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	105109	82.389	78.078	127576	134620	local_agregado
10	200100	8	FUERZA POPULAR	FUERZA POPULAR	24026	18.833	17.847	127576	134620	local_agregado
10	200100	80	VOTOS EN BLANCO	VOTOS EN BLANCO	532	0.417	0.395	127576	134620	local_agregado
10	200100	81	VOTOS NULOS	VOTOS NULOS	6610	5.181	4.91	127576	134620	local_agregado
10	200100	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	5	0.004	0.004	127576	134620	local_agregado
10	200200	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	66532	92.992	88.916	71546	74826	local_agregado
10	200200	8	FUERZA POPULAR	FUERZA POPULAR	5254	7.344	7.022	71546	74826	local_agregado
10	200200	80	VOTOS EN BLANCO	VOTOS EN BLANCO	217	0.303	0.29	71546	74826	local_agregado
10	200200	81	VOTOS NULOS	VOTOS NULOS	3073	4.295	4.107	71546	74826	local_agregado
10	200200	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	1	0.001	0.001	71546	74826	local_agregado
10	200300	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	25760	87.458	82.694	29454	31151	local_agregado
10	200300	8	FUERZA POPULAR	FUERZA POPULAR	3694	12.542	11.858	29454	31151	local_agregado
10	200300	80	VOTOS EN BLANCO	VOTOS EN BLANCO	127	0.431	0.408	29454	31151	local_agregado
10	200300	81	VOTOS NULOS	VOTOS NULOS	1570	5.33	5.04	29454	31151	local_agregado
10	200300	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	29454	31151	local_agregado
10	200400	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	33017	90.609	86.094	36439	38350	local_agregado
10	200400	8	FUERZA POPULAR	FUERZA POPULAR	3626	9.951	9.455	36439	38350	local_agregado
10	200400	80	VOTOS EN BLANCO	VOTOS EN BLANCO	154	0.423	0.402	36439	38350	local_agregado
10	200400	81	VOTOS NULOS	VOTOS NULOS	1772	4.863	4.621	36439	38350	local_agregado
10	200400	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	1	0.003	0.003	36439	38350	local_agregado
